0.320048,0.331036,0.344504,0.327684,0.327154,0.340361,0.334173,0.324564,0.335038,0.329411,0.333241,0.330485,0.326224,0.341060,0.327078,0.322845,0.336055,0.336008,
0.320087,0.330987,0.344541,0.327723,0.327105,0.340401,0.334175,0.324548,0.335062,0.329401,0.333231,0.330507,0.326240,0.341024,0.327114,0.322877,0.336010,0.336047,
0.320128,0.330938,0.344575,0.327765,0.327057,0.340439,0.334178,0.324534,0.335085,0.329392,0.333224,0.330527,0.326258,0.340989,0.327148,0.322912,0.335966,0.336083,
0.320171,0.330890,0.344608,0.327808,0.327010,0.340475,0.334182,0.324521,0.335106,0.329383,0.333218,0.330544,0.326277,0.340955,0.327180,0.322948,0.335922,0.336118,
0.320216,0.330842,0.344640,0.327853,0.326962,0.340510,0.334187,0.324509,0.335125,0.329375,0.333213,0.330560,0.326297,0.340922,0.327210,0.322986,0.335879,0.336151,
0.320263,0.330794,0.344670,0.327901,0.326915,0.340543,0.334193,0.324498,0.335142,0.329367,0.333210,0.330573,0.326319,0.340889,0.327239,0.323025,0.335836,0.336183,
0.320312,0.330746,0.344698,0.327950,0.326867,0.340575,0.334200,0.324488,0.335158,0.329360,0.333208,0.330585,0.326342,0.340858,0.327267,0.323067,0.335793,0.336213,
0.320363,0.330698,0.344726,0.328002,0.326820,0.340605,0.334208,0.324480,0.335172,0.329353,0.333208,0.330596,0.326366,0.340826,0.327293,0.323110,0.335751,0.336242,
0.320417,0.330649,0.344752,0.328055,0.326772,0.340635,0.334217,0.324472,0.335184,0.329347,0.333210,0.330604,0.326392,0.340796,0.327318,0.323154,0.335708,0.336270,
0.320472,0.330601,0.344777,0.328111,0.326725,0.340664,0.334226,0.324465,0.335196,0.329341,0.333212,0.330612,0.326418,0.340766,0.327342,0.323201,0.335666,0.336297,
0.320529,0.330552,0.344801,0.328168,0.326677,0.340691,0.334237,0.324459,0.335206,0.329335,0.333216,0.330618,0.326446,0.340736,0.327365,0.323249,0.335623,0.336323,
0.320588,0.330503,0.344824,0.328228,0.326629,0.340718,0.334248,0.324454,0.335215,0.329329,0.333222,0.330622,0.326475,0.340707,0.327387,0.323299,0.335581,0.336348,
0.320649,0.330454,0.344847,0.328290,0.326580,0.340744,0.334260,0.324450,0.335223,0.329323,0.333229,0.330625,0.326505,0.340678,0.327408,0.323351,0.335539,0.336372,
0.320712,0.330404,0.344868,0.328354,0.326531,0.340770,0.334272,0.324447,0.335229,0.329317,0.333238,0.330627,0.326536,0.340650,0.327428,0.323404,0.335496,0.336395,
0.320777,0.330354,0.344889,0.328420,0.326481,0.340794,0.334286,0.324445,0.335235,0.329312,0.333248,0.330628,0.326568,0.340622,0.327448,0.323460,0.335453,0.336418,
